row_label_raw,row_label_full,col_0,Tỷ lệ,Số cổ phiếu,VND,numeric__Tỷ lệ,numeric__Số cổ phiếu,numeric__VND
Tổng Công ty Phát điện 1 – Công ty TNHH Một thành viên,Tổng Công ty Phát điện 1 – Công ty TNHH Một thành viên,Tổng Công ty Phát điện 1 – Công ty TNHH Một thành viên,"99,93%",422.103.100,4.221.031.000.000,0.9993000000000001,422103100.0,4221031000000.0
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,"0,07%",296.900,2.969.000.000,0.0007000000000000001,296900.0,2969000000.0
,,,100%,422.400.000,4.224.000.000.000,1.0,422400000.0,4224000000000.0
