row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2017 VND,2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,25,1.663.635.765.665,1.391.912.398.583,1.0,25.0,1663635765665.0,1391912398583.0
Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,11,26,792.201.357.632,709.002.655.834,11.0,26.0,792201357632.0,709002655834.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,871.434.408.033,682.909.742.749,20.0,,871434408033.0,682909742749.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,27,123.774.752.644,162.095.441.866,21.0,27.0,123774752644.0,162095441866.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,28,108.629.790.698,186.920.913.473,22.0,28.0,108629790698.0,186920913473.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,56.779.965.296,83.490.476.708,23.0,,56779965296.0,83490476708.0
(Lỗ)/lãi từ công ty liên kết,(Lỗ)/lãi từ công ty liên kết,(Lỗ)/lãi từ công ty liên kết,24,5(b),(13.365.954.439),8.209.412.281,24.0,,-13365954439.0,8209412281.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,29,54.381.779.308,53.228.379.425,26.0,29.0,54381779308.0,53228379425.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - 26},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - 26},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - 26},30,,818.831.636.232,613.065.303.998,30.0,,818831636232.0,613065303998.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,480.630.293,113.696.796,31.0,,480630293.0,113696796.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,-,17.176.136,32.0,,,17176136.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,480.630.293,96.520.660,40.0,,480630293.0,96520660.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,819.312.266.525,613.161.824.658,50.0,,819312266525.0,613161824658.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,31,159.650.031.461,117.503.258.450,51.0,31.0,159650031461.0,117503258450.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,52,31,954.580.123,-,52.0,31.0,954580123.0,
Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52),60,,658.707.654.941,495.658.566.208,60.0,,658707654941.0,495658566208.0
