row_label_raw,row_label_full,col_0,2020Cổ phiếu,2019Cổ phiếu,numeric__2020Cổ phiếu,numeric__2019Cổ phiếu
Số cổ phiếu phổ thông đã phát hành năm trước mang sang,Số cổ phiếu phổ thông đã phát hành năm trước mang sang,Số cổ phiếu phổ thông đã phát hành năm trước mang sang,389.005.328,335.349.421,389005328.0,335349421.0
Ảnh hưởng của số cổ phiếu phát hành để trả cổ tức trong năm,Ảnh hưởng của số cổ phiếu phát hành để trả cổ tức trong năm,Ảnh hưởng của số cổ phiếu phát hành để trả cổ tức trong năm,-,53.654.893,,53654893.0
Ảnh hưởng của số cổ phiếu phát hành bằng tiền trong năm,Ảnh hưởng của số cổ phiếu phát hành bằng tiền trong năm,Ảnh hưởng của số cổ phiếu phát hành bằng tiền trong năm,20.822.107,142,20822107.0,142.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,409.827.435,389.004.456,409827435.0,389004456.0
