row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,,
▪ Dịch vụ thanh toán và ngân quỹ,Thu nhập từ hoạt động dịch vụ từ > ▪ Dịch vụ thanh toán và ngân quỹ,▪ Dịch vụ thanh toán và ngân quỹ,85.441,67.812,85441.0,67812.0
▪ Hoa hồng môi giới bảo hiểm,Thu nhập từ hoạt động dịch vụ từ > ▪ Hoa hồng môi giới bảo hiểm,▪ Hoa hồng môi giới bảo hiểm,71.792,42.233,71792.0,42233.0
▪ Dịch vụ cho thuê một phần trụ sở kinh doanh chưa sử dụng hết thuộc sở hữu của Ngân hàng,Thu nhập từ hoạt động dịch vụ từ > ▪ Dịch vụ cho thuê một phần trụ sở kinh doanh chưa sử dụng hết thuộc sở hữu của Ngân hàng,▪ Dịch vụ cho thuê một phần trụ sở kinh doanh chưa sử dụng hết thuộc sở hữu của Ngân hàng,42.443,40.468,42443.0,40468.0
▪ Dịch vụ khác,Thu nhập từ hoạt động dịch vụ từ > ▪ Dịch vụ khác,▪ Dịch vụ khác,10.348,9.996,10348.0,9996.0
,,,210.024,160.509,210024.0,160509.0
Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,,
▪ Dịch vụ thanh toán và ngân quỹ,Chi phí hoạt động dịch vụ cho > ▪ Dịch vụ thanh toán và ngân quỹ,▪ Dịch vụ thanh toán và ngân quỹ,(51.261),(61.808),-51261.0,-61808.0
▪ Chi phí hoa hồng môi giới khác,Chi phí hoạt động dịch vụ cho > ▪ Chi phí hoa hồng môi giới khác,▪ Chi phí hoa hồng môi giới khác,(35.892),(18.644),-35892.0,-18644.0
▪ Dịch vụ tư vấn,Chi phí hoạt động dịch vụ cho > ▪ Dịch vụ tư vấn,▪ Dịch vụ tư vấn,(4.359),(5.983),-4359.0,-5983.0
▪ Phí bưu điện và mạng viễn thông,Chi phí hoạt động dịch vụ cho > ▪ Phí bưu điện và mạng viễn thông,▪ Phí bưu điện và mạng viễn thông,(841),(667),-841.0,-667.0
▪ Các chi phí khác,Chi phí hoạt động dịch vụ cho > ▪ Các chi phí khác,▪ Các chi phí khác,(263),(42),-263.0,-42.0
,,,(92.616),(87.144),-92616.0,-87144.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ cho > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,117.408,73.365,117408.0,73365.0
