row_label_raw,row_label_full,col_0,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020_1,numeric__Tại ngày 31 tháng 12 năm 2020,numeric__Tại ngày 31 tháng 12 năm 2020_1
,,,Số cổ phiếu,Mệnh giá (Triệu VND),,
Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,456.446.843,4.564.468,456446843.0,4564468.0
Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,456.446.843,4.564.468,456446843.0,4564468.0
,,,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,,
,,,Số cổ phiếu,Mệnh giá (Triệu VND),,
Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,389.005.328,3.890.053,389005328.0,3890053.0
Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,389.005.328,3.890.053,389005328.0,3890053.0
