row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Rùi ro tín dụng liên quan đến các tài sản nội bảng,Rùi ro tín dụng liên quan đến các tài sản nội bảng,Rùi ro tín dụng liên quan đến các tài sản nội bảng,Rùi ro tín dụng liên quan đến các tài sản nội bảng,Rùi ro tín dụng liên quan đến các tài sản nội bảng,,
Tiền gửi và cho vay các tổ chức tín dụng khác – gộp,Rùi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi và cho vay các tổ chức tín dụng khác – gộp,Tiền gửi và cho vay các tổ chức tín dụng khác – gộp,11.893.543,11.795.654,11893543.0,11795654.0
Cho vay khách hàng – gộp,Rùi ro tín dụng liên quan đến các tài sản nội bảng > Cho vay khách hàng – gộp,Cho vay khách hàng – gộp,89.171.618,67.545.653,89171618.0,67545653.0
Chứng khoán nợ đầu tư sẵn sàng để bán – gộp,Rùi ro tín dụng liên quan đến các tài sản nội bảng > Chứng khoán nợ đầu tư sẵn sàng để bán – gộp,Chứng khoán nợ đầu tư sẵn sàng để bán – gộp,7.141.959,4.331.101,7141959.0,4331101.0
Chứng khoán đầu tư giữ đến ngày đáo hạn – gộp,Rùi ro tín dụng liên quan đến các tài sản nội bảng > Chứng khoán đầu tư giữ đến ngày đáo hạn – gộp,Chứng khoán đầu tư giữ đến ngày đáo hạn – gộp,13.150.962,3.099.230,13150962.0,3099230.0
Các tài sản tài chính khác – gộp,Rùi ro tín dụng liên quan đến các tài sản nội bảng > Các tài sản tài chính khác – gộp,Các tài sản tài chính khác – gộp,6.796.845,3.170.166,6796845.0,3170166.0
,,,128.154.927,89.941.804,128154927.0,89941804.0
Rùi ro tín dụng liên quan đến các khoản mục ngoại bảng,Rùi ro tín dụng liên quan đến các khoản mục ngoại bảng,Rùi ro tín dụng liên quan đến các khoản mục ngoại bảng,Rùi ro tín dụng liên quan đến các khoản mục ngoại bảng,Rùi ro tín dụng liên quan đến các khoản mục ngoại bảng,,
Bảo lãnh thanh toán,Rùi ro tín dụng liên quan đến các khoản mục ngoại bảng > Bảo lãnh thanh toán,Bảo lãnh thanh toán,230.012,142.085,230012.0,142085.0
Bảo lãnh thực hiện hợp đồng,Rùi ro tín dụng liên quan đến các khoản mục ngoại bảng > Bảo lãnh thực hiện hợp đồng,Bảo lãnh thực hiện hợp đồng,376.739,115.468,376739.0,115468.0
Bảo lãnh dự thầu,Rùi ro tín dụng liên quan đến các khoản mục ngoại bảng > Bảo lãnh dự thầu,Bảo lãnh dự thầu,19.915,14.233,19915.0,14233.0
Các bảo lãnh khác,Rùi ro tín dụng liên quan đến các khoản mục ngoại bảng > Các bảo lãnh khác,Các bảo lãnh khác,295.648,87.186,295648.0,87186.0
,,,922.314,358.972,922314.0,358972.0
,,,129.077.241,90.300.776,129077241.0,90300776.0
