row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
1. Chi phí cho nhân viên,1. Chi phí cho nhân viên,1. Chi phí cho nhân viên,770.741,795.200,770741.0,795200.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Chi lương và phụ cấp,Trong đó: > ▪ Chi lương và phụ cấp,▪ Chi lương và phụ cấp,687.985,732.096,687985.0,732096.0
▪ Các khoản chi đóng góp theo lương,Trong đó: > ▪ Các khoản chi đóng góp theo lương,▪ Các khoản chi đóng góp theo lương,60.074,45.568,60074.0,45568.0
▪ Chi trợ cấp,Trong đó: > ▪ Chi trợ cấp,▪ Chi trợ cấp,599,146,599.0,146.0
▪ Chi khác,Trong đó: > ▪ Chi khác,▪ Chi khác,22.083,17.390,22083.0,17390.0
2. Chi về tài sản,Trong đó: > 2. Chi về tài sản,2. Chi về tài sản,363.803,275.945,363803.0,275945.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Chi phí thuê tài sản,Trong đó: > ▪ Chi phí thuê tài sản,▪ Chi phí thuê tài sản,137.743,116.307,137743.0,116307.0
▪ Chi phí khấu hao tài sản cố định,Trong đó: > ▪ Chi phí khấu hao tài sản cố định,▪ Chi phí khấu hao tài sản cố định,92.995,75.046,92995.0,75046.0
▪ Bảo dưỡng và sửa chữa tài sản,Trong đó: > ▪ Bảo dưỡng và sửa chữa tài sản,▪ Bảo dưỡng và sửa chữa tài sản,103.558,56.712,103558.0,56712.0
▪ Chi phí khác,Trong đó: > ▪ Chi phí khác,▪ Chi phí khác,29.507,27.880,29507.0,27880.0
"3. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > 3. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","3. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",99.837,72.735,99837.0,72735.0
"4. Chi hội nghị, lễ tân, khách tiết và tiếp khách","Trong đó: > 4. Chi hội nghị, lễ tân, khách tiết và tiếp khách","4. Chi hội nghị, lễ tân, khách tiết và tiếp khách",132.253,112.818,132253.0,112818.0
"5. Chi xuất bản tài liệu, quảng cáo","Trong đó: > 5. Chi xuất bản tài liệu, quảng cáo","5. Chi xuất bản tài liệu, quảng cáo",80.649,68.878,80649.0,68878.0
"6. Chi điện nước, vệ sinh cơ quan","Trong đó: > 6. Chi điện nước, vệ sinh cơ quan","6. Chi điện nước, vệ sinh cơ quan",33.429,28.718,33429.0,28718.0
7. Dự phòng rủi ro (i),Trong đó: > 7. Dự phòng rủi ro (i),7. Dự phòng rủi ro (i),(13.989),18.542,-13989.0,18542.0
"8. Chi vật liệu, giấy tờ in","Trong đó: > 8. Chi vật liệu, giấy tờ in","8. Chi vật liệu, giấy tờ in",38.613,30.917,38613.0,30917.0
9. Chi thuế GTGT không được khấu trừ,Trong đó: > 9. Chi thuế GTGT không được khấu trừ,9. Chi thuế GTGT không được khấu trừ,32.105,31.866,32105.0,31866.0
10. Chi về các hoạt động đoàn thể của Ngân hàng,Trong đó: > 10. Chi về các hoạt động đoàn thể của Ngân hàng,10. Chi về các hoạt động đoàn thể của Ngân hàng,14.803,22.160,14803.0,22160.0
11. Chi phí công tác,Trong đó: > 11. Chi phí công tác,11. Chi phí công tác,10.963,11.987,10963.0,11987.0
12. Các khoản chi khác,Trong đó: > 12. Các khoản chi khác,12. Các khoản chi khác,67.562,83.884,67562.0,83884.0
,,,1.630.769,1.553.650,1630769.0,1553650.0
