row_label_raw,row_label_full,col_0,Từ ngày 15/01/2015đến ngày 31/12/2015VND,numeric__Từ ngày 15/01/2015đến ngày 31/12/2015VND
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,708.078.630.765,708078630765.0
- Tạm trich Quỹ Khen thưởng phúc lợi,- Tạm trich Quỹ Khen thưởng phúc lợi,- Tạm trich Quỹ Khen thưởng phúc lợi,(85.773.133.714),-85773133714.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu,Lợi nhuận để tính lãi cơ bản trên cổ phiếu,Lợi nhuận để tính lãi cơ bản trên cổ phiếu,622.305.497.051,622305497051.0
Số cổ phiếu phổ thông bình quân lưu hành trong kỳ,Số cổ phiếu phổ thông bình quân lưu hành trong kỳ,Số cổ phiếu phổ thông bình quân lưu hành trong kỳ,529.400.000,529400000.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.175,1175.0
