row_label_raw,row_label_full,col_0,31/12/2015,14/01/2015,numeric__31/12/2015,numeric__14/01/2015
,,,VND,VND,,
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,,
Lãi dự thu tiền gửi có kỳ hạn,Phải thu ngắn hạn khác > Lãi dự thu tiền gửi có kỳ hạn,Lãi dự thu tiền gửi có kỳ hạn,32.722.031.077,23.618.288.350,32722031077.0,23618288350.0
Hỗ trợ vốn Ban Quản lý Dự án Khí-Diện-Đạm Cà Mau (*),Phải thu ngắn hạn khác > Hỗ trợ vốn Ban Quản lý Dự án Khí-Diện-Đạm Cà Mau (*),Hỗ trợ vốn Ban Quản lý Dự án Khí-Diện-Đạm Cà Mau (*),19.718.000.000,19.718.000.000,19718000000.0,19718000000.0
"Ký cược, ký quỹ","Phải thu ngắn hạn khác > Ký cược, ký quỹ","Ký cược, ký quỹ",1.486.690.397,-,1486690397.0,
Tạm ứng cán bộ công nhân viên,Phải thu ngắn hạn khác > Tạm ứng cán bộ công nhân viên,Tạm ứng cán bộ công nhân viên,1.858.444.400,1.854.434.950,1858444400.0,1854434950.0
Phải thu khác,Phải thu ngắn hạn khác > Phải thu khác,Phải thu khác,1.819.235.238,5.821.017.960,1819235238.0,5821017960.0
,,,57.604.401.112,51.011.741.260,57604401112.0,51011741260.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,,
"Ký cược, ký quỹ dài hạn","Phải thu dài hạn khác > Ký cược, ký quỹ dài hạn","Ký cược, ký quỹ dài hạn",3.000.000,3.000.000,3000000.0,3000000.0
,,,3.000.000,3.000.000,3000000.0,3000000.0
