row_label_raw,row_label_full,col_0,Từ ngày 15/01/2015đến ngày 31/12/2015VND,Từ ngày 01/01/2014đến ngày 14/01/2015VND,numeric__Từ ngày 15/01/2015đến ngày 31/12/2015VND,numeric__Từ ngày 01/01/2014đến ngày 14/01/2015VND
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,232.444.268.230,337.658.323.028,232444268230.0,337658323028.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,411.557.413.857,105.933.627.830,411557413857.0,105933627830.0
Phi bảo lãnh,Phi bảo lãnh,Phi bảo lãnh,16.216.828.877,19.167.129.655,16216828877.0,19167129655.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,3.455.497.769,108.153.173,3455497769.0,108153173.0
,,,663.674.008.733,462.867.233.686,663674008733.0,462867233686.0
