row_label_raw,row_label_full,col_0,Từ ngày 15/01/2015đến ngày 31/12/2015VND,Từ ngày 01/01/2014đến ngày 14/01/2015VND,numeric__Từ ngày 15/01/2015đến ngày 31/12/2015VND,numeric__Từ ngày 01/01/2014đến ngày 14/01/2015VND
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",2.232.063.415.966,2.556.019.596.960,2232063415966.0,2556019596960.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,304.270.103.459,310.350.119.528,304270103459.0,310350119528.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.227.663.327.392,1.403.601.523.651,1227663327392.0,1403601523651.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,508.536.312.068,315.012.828.714,508536312068.0,315012828714.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,79.099.028.761,255.049.344.759,79099028761.0,255049344759.0
,,,4.351.632.187.646,4.840.033.413.612,4351632187646.0,4840033413612.0
