row_label_raw,row_label_full,col_0,31/12/2015,14/01/2015,numeric__31/12/2015,numeric__14/01/2015
,,,VND,VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bảo hiểm tài sản Nhà máy Đạm Cà Mau,Ngắn hạn > Chi phí bảo hiểm tài sản Nhà máy Đạm Cà Mau,Chi phí bảo hiểm tài sản Nhà máy Đạm Cà Mau,14.615.383.401,12.921.201.403,14615383401.0,12921201403.0
Chi phí trả trước ngắn hạn khác,Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,7.449.731.678,1.395.837.160,7449731678.0,1395837160.0
,,,22.065.115.079,14.317.038.563,22065115079.0,14317038563.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Lợi thể kinh doanh (*),Dải hạn > Lợi thể kinh doanh (*),Lợi thể kinh doanh (*),93.026.351.508,136.962.280.053,93026351508.0,136962280053.0
"Tải sản lưu động nhận bản giao từ Dự án ""Nhà máy Sản xuất Phân đạm Cà Mau""","Dải hạn > Tải sản lưu động nhận bản giao từ Dự án ""Nhà máy Sản xuất Phân đạm Cà Mau""","Tải sản lưu động nhận bản giao từ Dự án ""Nhà máy Sản xuất Phân đạm Cà Mau""",-,20.714.176.934,,20714176934.0
Chi phí trả trước dài hạn khác,Dải hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,10.189.780.516,6.112.781.291,10189780516.0,6112781291.0
,,,103.216.132.024,163.789.238.278,103216132024.0,163789238278.0
