row_label_raw,row_label_full,col_0,Tăng/(Giảm)số điểm cơ bản,Ảnh hưởng đến lợi nhuận trước thuếVND,numeric__Tăng/(Giảm)số điểm cơ bản,numeric__Ảnh hưởng đến lợi nhuận trước thuếVND
Cho kỳ hoạt động từ ngày 01 tháng 01 năm 2014 đến ngày 14 tháng 01 năm 2015,Cho kỳ hoạt động từ ngày 01 tháng 01 năm 2014 đến ngày 14 tháng 01 năm 2015,Cho kỳ hoạt động từ ngày 01 tháng 01 năm 2014 đến ngày 14 tháng 01 năm 2015,Cho kỳ hoạt động từ ngày 01 tháng 01 năm 2014 đến ngày 14 tháng 01 năm 2015,Cho kỳ hoạt động từ ngày 01 tháng 01 năm 2014 đến ngày 14 tháng 01 năm 2015,,
VND,Cho kỳ hoạt động từ ngày 01 tháng 01 năm 2014 đến ngày 14 tháng 01 năm 2015 > VND,VND,+200,(158.813.108.054),200.0,-158813108054.0
VND,Cho kỳ hoạt động từ ngày 01 tháng 01 năm 2014 đến ngày 14 tháng 01 năm 2015 > VND,VND,-200,158.813.108.054,-200.0,158813108054.0
Cho kỳ hoạt động từ ngày 15 tháng 01 năm 2015 đến ngày 31 tháng 12 năm 2015,Cho kỳ hoạt động từ ngày 15 tháng 01 năm 2015 đến ngày 31 tháng 12 năm 2015,Cho kỳ hoạt động từ ngày 15 tháng 01 năm 2015 đến ngày 31 tháng 12 năm 2015,Cho kỳ hoạt động từ ngày 15 tháng 01 năm 2015 đến ngày 31 tháng 12 năm 2015,Cho kỳ hoạt động từ ngày 15 tháng 01 năm 2015 đến ngày 31 tháng 12 năm 2015,,
VND,Cho kỳ hoạt động từ ngày 15 tháng 01 năm 2015 đến ngày 31 tháng 12 năm 2015 > VND,VND,+200,(141.445.213.498),200.0,-141445213498.0
VND,Cho kỳ hoạt động từ ngày 15 tháng 01 năm 2015 đến ngày 31 tháng 12 năm 2015 > VND,VND,-200,141.445.213.498,-200.0,141445213498.0
