row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.802.210.531.922,405.414.889.547,1802210531922.0,405414889547.0
Công ty TNHH Nhà máy Bia Heineken Việt Nam,Công ty TNHH Nhà máy Bia Heineken Việt Nam,Công ty TNHH Nhà máy Bia Heineken Việt Nam,55.354.170.600,60.382.107.000,55354170600.0,60382107000.0
Công ty TNHH Xuất nhập khẩu Thương mại Võ Thị Thu Hà,Công ty TNHH Xuất nhập khẩu Thương mại Võ Thị Thu Hà,Công ty TNHH Xuất nhập khẩu Thương mại Võ Thị Thu Hà,58.768.539.483,58.768.539.483,58768539483.0,58768539483.0
Mega Asia Resources Pte Ltd,Mega Asia Resources Pte Ltd,Mega Asia Resources Pte Ltd,6.596.442.729,35.849.557.608,6596442729.0,35849557608.0
"Henan Huanggou Grain Industry Co.,Ltd","Henan Huanggou Grain Industry Co.,Ltd","Henan Huanggou Grain Industry Co.,Ltd",-,4.912.880.000,,4912880000.0
Directorate General of Food (Bangladesh),Directorate General of Food (Bangladesh),Directorate General of Food (Bangladesh),1.331.522.988.870,-,1331522988870.0,
PERUM BULOG,PERUM BULOG,PERUM BULOG,116.615.510.400,-,116615510400.0,
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,233.352.879.840,245.501.805.456,233352879840.0,245501805456.0
Dài hạn,Dài hạn,Dài hạn,607.828.515.534,587.080.892.374,607828515534.0,587080892374.0
Hỗ trợ chính phù Cuba (*),Hỗ trợ chính phù Cuba (*),Hỗ trợ chính phù Cuba (*),607.828.515.534,587.080.892.374,607828515534.0,587080892374.0
Tổng,Tổng,Tổng,2.410.039.047.456,992.495.781.921,2410039047456.0,992495781921.0
Trong đó: Phải thu các bên liên quan được trình bày tại Thuyết minh 7.1,Trong đó: Phải thu các bên liên quan được trình bày tại Thuyết minh 7.1,Trong đó: Phải thu các bên liên quan được trình bày tại Thuyết minh 7.1,71.933.600.959,72.537.629.825,71933600959.0,72537629825.0
