row_label_raw,row_label_full,Họ và tên > Bà Nguyễn Thị Hoài,Chức danh > Tổng Giám đốc(đến hết ngày 03 tháng 03 năm 2022),Năm 2022 VND > 96.000.000,Năm 2021 VND > 483.455.000,numeric__Chức danh > Tổng Giám đốc(đến hết ngày 03 tháng 03 năm 2022),numeric__Năm 2022 VND > 96.000.000,numeric__Năm 2021 VND > 483.455.000
Ông Bạch Ngọc Văn,Ông Bạch Ngọc Văn,Ông Bạch Ngọc Văn,Phó Tổng Giám đốc,338.980.000,337.101.000,,338980000.0,337101000.0
Ông Trần Tấn Đức,Ông Trần Tấn Đức,Ông Trần Tấn Đức,Phó Tổng Giám đốc,378.556.000,311.051.000,,378556000.0,311051000.0
Ông Nguyễn Vương Quốc,Ông Nguyễn Vương Quốc,Ông Nguyễn Vương Quốc,Kế toán trưởng(Bổ nhiệm ngày 04/01/2022),307.200.000,38.376.000,,307200000.0,38376000.0
Ông Phạm Tuán Anh,Ông Phạm Tuán Anh,Ông Phạm Tuán Anh,Phó Tổng Giám đốc(đến hết ngày 15/11/2021),-,340.727.000,,,340727000.0
Bà Lê Thị Thảo,Bà Lê Thị Thảo,Bà Lê Thị Thảo,Kế toán trưởng(Miễn nhiệm từ ngày 04/01/2022),-,314.264.000,,,314264000.0
