row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,Năm 2022 VND,Năm 2021 VND,numeric__Tính chất giao dịch,numeric__Năm 2022 VND,numeric__Năm 2021 VND
Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát Tiền lương của Tổng Giám đốc và người quản lý khác,Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát Tiền lương của Tổng Giám đốc và người quản lý khác,Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát Tiền lương của Tổng Giám đốc và người quản lý khác,Lương và thù lao,1.367.180.000,1.503.234.800,,1367180000.0,1503234800.0
Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát Tiền lương của Tổng Giám đốc và người quản lý khác,Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát Tiền lương của Tổng Giám đốc và người quản lý khác,Lương và thù lao của Hội đồng Quản trị và Ban Kiểm soát Tiền lương của Tổng Giám đốc và người quản lý khác,"Lương, thường",1.120.736.000,1.824.974.000,,1120736000.0,1824974000.0
