row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,6.682.203.130,6.725.005.629,6682203130.0,6725005629.0
"Chi phí thanh lý nhà số 2 Điện Biên Phù, Thành Phố Trà Vinh","Chi phí thanh lý nhà số 2 Điện Biên Phù, Thành Phố Trà Vinh","Chi phí thanh lý nhà số 2 Điện Biên Phù, Thành Phố Trà Vinh",3.409.253.364,3.409.253.364,3409253364.0,3409253364.0
Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,1.272.106.152,1.190.764.770,1272106152.0,1190764770.0
Chi phí bảo hiểm,Chi phí bảo hiểm,Chi phí bảo hiểm,137.782.285,325.847.765,137782285.0,325847765.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,846.839.096,370.186.038,846839096.0,370186038.0
Các chi phí khác,Các chi phí khác,Các chi phí khác,1.016.222.233,1.428.953.692,1016222233.0,1428953692.0
Dài hạn,Dài hạn,Dài hạn,140.985.275.034,141.784.533.214,140985275034.0,141784533214.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.376.488.282,1.195.098.546,3376488282.0,1195098546.0
Chi phí san lấp mặt bằng,Chi phí san lấp mặt bằng,Chi phí san lấp mặt bằng,52.666.649.453,53.943.026.533,52666649453.0,53943026533.0
Chi phí đất trả trước,Chi phí đất trả trước,Chi phí đất trả trước,67.441.121.841,71.437.509.229,67441121841.0,71437509229.0
Đầu tư khu du lịch Long Trị,Đầu tư khu du lịch Long Trị,Đầu tư khu du lịch Long Trị,5.353.924.423,5.502.297.667,5353924423.0,5502297667.0
Chi phí sửa chữa,Chi phí sửa chữa,Chi phí sửa chữa,2.698.909.671,-,2698909671.0,
Chi phí đầu tư hạ tầng ao nuôi trồng thủy sản chở phân bổ,Chi phí đầu tư hạ tầng ao nuôi trồng thủy sản chở phân bổ,Chi phí đầu tư hạ tầng ao nuôi trồng thủy sản chở phân bổ,4.912.137.693,-,4912137693.0,
Chi phí khai thác khoáng sản và phục hồi môi trường,Chi phí khai thác khoáng sản và phục hồi môi trường,Chi phí khai thác khoáng sản và phục hồi môi trường,390.480.511,-,390480511.0,
Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,4.145.563.160,9.706.601.239,4145563160.0,9706601239.0
Tổng,Tổng,Tổng,147.667.478.164,148.509.538.843,147667478164.0,148509538843.0
