row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
"Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC","Thu nhập khác > Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC","Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC",1.742.961.641,-,1742961641.0,
Thu tiền bồi thường tổn thất hàng hóa,Thu nhập khác > Thu tiền bồi thường tổn thất hàng hóa,Thu tiền bồi thường tổn thất hàng hóa,25.200.647,143.237.539,25200647.0,143237539.0
Thu nhập từ thanh lý tài sản cố định,Thu nhập khác > Thu nhập từ thanh lý tài sản cố định,Thu nhập từ thanh lý tài sản cố định,7.936.269.199,4.002.859.360,7936269199.0,4002859360.0
"Thường chỉ tiêu sản lượng, hỗ trợ bán hàng","Thu nhập khác > Thường chỉ tiêu sản lượng, hỗ trợ bán hàng","Thường chỉ tiêu sản lượng, hỗ trợ bán hàng",5.632.535.611,4.099.781.519,5632535611.0,4099781519.0
Khách hàng bồi thường do hủy hợp đồng,Thu nhập khác > Khách hàng bồi thường do hủy hợp đồng,Khách hàng bồi thường do hủy hợp đồng,1.507.730.056,-,1507730056.0,
Thu nhập tài sản thừa trong kiểm kê,Thu nhập khác > Thu nhập tài sản thừa trong kiểm kê,Thu nhập tài sản thừa trong kiểm kê,214.671.023,-,214671023.0,
Thu nhập từ cho thuê tài sản,Thu nhập khác > Thu nhập từ cho thuê tài sản,Thu nhập từ cho thuê tài sản,2.565.253.536,-,2565253536.0,
Xử lý công nợ,Thu nhập khác > Xử lý công nợ,Xử lý công nợ,1.123.121.953,-,1123121953.0,
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,2.579.054.127,6.388.253.822,2579054127.0,6388253822.0
Tổng,Thu nhập khác > Tổng,Tổng,23.326.797.793,14.634.132.240,23326797793.0,14634132240.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi phí giải phóng tàu chậm,Chi phí khác > Chi phí giải phóng tàu chậm,Chi phí giải phóng tàu chậm,416.366.751,-,416366751.0,
Chi phí khấu hao tài sản ngưng hoạt động,Chi phí khác > Chi phí khấu hao tài sản ngưng hoạt động,Chi phí khấu hao tài sản ngưng hoạt động,,44.410.676.280,,44410676280.0
"Giá trị còn lại, chi phí thanh lý","Chi phí khác > Giá trị còn lại, chi phí thanh lý","Giá trị còn lại, chi phí thanh lý",1.452.153.210,-,1452153210.0,
Chi phí thuê đất Tân Kim,Chi phí khác > Chi phí thuê đất Tân Kim,Chi phí thuê đất Tân Kim,1.378.647.504,-,1378647504.0,
Chi phí nộp phạt thuế và phạt vi phạm hành chính,Chi phí khác > Chi phí nộp phạt thuế và phạt vi phạm hành chính,Chi phí nộp phạt thuế và phạt vi phạm hành chính,465.890.836,-,465890836.0,
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,885.375.968,5.450.980.766,885375968.0,5450980766.0
Tổng,Chi phí khác > Tổng,Tổng,4.598.434.269,49.861.657.046,4598434269.0,49861657046.0
Thu nhập khác/chi phí khác (thuần),Chi phí khác > Thu nhập khác/chi phí khác (thuần),Thu nhập khác/chi phí khác (thuần),18.728.363.524,- 35.227.524.806,18728363524.0,-35227524806.0
