row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
FNJ Investment Limited,Ngắn hạn > FNJ Investment Limited,FNJ Investment Limited,14.325.350.420,10.814.291.420,14325350420.0,10814291420.0
Sodatrade Corporation,Ngắn hạn > Sodatrade Corporation,Sodatrade Corporation,-,9.304.682.250,,9304682250.0
Công ty Cổ phần Lương thực Hậu Giang,Ngắn hạn > Công ty Cổ phần Lương thực Hậu Giang,Công ty Cổ phần Lương thực Hậu Giang,9.500.000.000,9.500.000.000,9500000000.0,9500000000.0
Công ty TNHH Xuất nhập khẩu Thương mại Võ Thị Thu Hà,Ngắn hạn > Công ty TNHH Xuất nhập khẩu Thương mại Võ Thị Thu Hà,Công ty TNHH Xuất nhập khẩu Thương mại Võ Thị Thu Hà,3.803.625.000,3.803.625.000,3803625000.0,3803625000.0
Công ty TNHH Lộc Sánh,Ngắn hạn > Công ty TNHH Lộc Sánh,Công ty TNHH Lộc Sánh,-,20.413.237.500,,20413237500.0
Công ty cổ phần Tập đoàn Tân Hoàng Long,Ngắn hạn > Công ty cổ phần Tập đoàn Tân Hoàng Long,Công ty cổ phần Tập đoàn Tân Hoàng Long,-,6.261.190.950,,6261190950.0
Các khách hàng khác,Ngắn hạn > Các khách hàng khác,Các khách hàng khác,28.677.457.442,26.014.759.552,28677457442.0,26014759552.0
Tổng,Ngắn hạn > Tổng,Tổng,56.306.432.862,86.111.786.672,56306432862.0,86111786672.0
Trong đó người mua trả tiền trước là các bên liên quan được trình bày tại Thuyết minh 7.1,Ngắn hạn > Trong đó người mua trả tiền trước là các bên liên quan được trình bày tại Thuyết minh 7.1,Trong đó người mua trả tiền trước là các bên liên quan được trình bày tại Thuyết minh 7.1,9.500.000.000,9.500.000.000,9500000000.0,9500000000.0
