row_label_raw,row_label_full,col_0,30/9/2020,30/9/2020_1,1/10/2019,1/10/2019_1,numeric__30/9/2020,numeric__30/9/2020_1,numeric__1/10/2019,numeric__1/10/2019_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,1.382.843.392.363,-,677.285.188.372,-,1382843392363.0,,677285188372.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,1.130.658.074.684,(16.115.794.147),810.129.847.544,(3.196.773.239),1130658074684.0,-16115794147.0,810129847544.0,-3196773239.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,569.463.528.312,-,674.389.686.696,-,569463528312.0,,674389686696.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,1.646.096.388,-,4.817.698,-,1646096388.0,,4817698.0,
Thành phẩm,Thành phẩm,Thành phẩm,1.694.167.547.960,(24.672.838.046),1.904.587.813.297,(40.109.352.098),1694167547960.0,-24672838046.0,1904587813297.0,-40109352098.0
Hàng hóa,Hàng hóa,Hàng hóa,790.099.771.563,(4.245.336.876),532.982.391.497,(8.544.982.574),790099771563.0,-4245336876.0,532982391497.0,-8544982574.0
,,,5.568.878.411.270,(45.033.969.069),4.599.379.745.104,(51.851.107.911),5568878411270.0,-45033969069.0,4599379745104.0,-51851107911.0
