row_label_raw,row_label_full,col_0,30/9/2020Giá gốc/Số cókhả năng trả nợVND,1/10/2019Giá gốc/Số cókhả năng trả nợVND,numeric__30/9/2020Giá gốc/Số cókhả năng trả nợVND,numeric__1/10/2019Giá gốc/Số cókhả năng trả nợVND
Nippon Steel Trading Corporation,Nippon Steel Trading Corporation,Nippon Steel Trading Corporation,303.482.841.213,56.854.815.173,303482841213.0,56854815173.0
Công ty TNHH Gang Thép Hưng Nghiệp FormosaHà Tĩnh,Công ty TNHH Gang Thép Hưng Nghiệp FormosaHà Tĩnh,Công ty TNHH Gang Thép Hưng Nghiệp FormosaHà Tĩnh,296.702.697.996,22.869.689.975,296702697996.0,22869689975.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,854.753.409.023,1.299.435.689.807,854753409023.0,1299435689807.0
,,,1.454.938.948.232,1.379.160.194.955,1454938948232.0,1379160194955.0
