row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2020VND,30/9/2019VND,,
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,19.535.328.665.795,19.695.126.527.602,19535328665795.0,19695126527602.0
Chi phí nhân công và nhân viên,Chi phí nhân công và nhân viên,Chi phí nhân công và nhân viên,1.433.792.511.778,928.732.894.854,1433792511778.0,928732894854.0
Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,1.229.764.453.316,1.187.362.709.449,1229764453316.0,1187362709449.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.794.833.077.709,1.570.894.855.005,1794833077709.0,1570894855005.0
Chi phí khác,Chi phí khác,Chi phí khác,847.512.493.972,919.372.729.606,847512493972.0,919372729606.0
