row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
,,,VND,VND,,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",41.122.177.537,30.281.744.337,41122177537.0,30281744337.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",265.599.000,70.823.500,265599000.0,70823500.0
Lãi chênh lệch tỷ giá phát sinh trong năm,Lãi chênh lệch tỷ giá phát sinh trong năm,Lãi chênh lệch tỷ giá phát sinh trong năm,1.039.646.929,6.395.447.598,1039646929.0,6395447598.0
Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối năm,28.010.591.598,1.753.396.488,28010591598.0,1753396488.0
Chiết khấu thanh toán được hưởng,Chiết khấu thanh toán được hưởng,Chiết khấu thanh toán được hưởng,-,4.614.361.741,,4614361741.0
Lãi đánh giá lại từ hợp nhất kinh doanh,Lãi đánh giá lại từ hợp nhất kinh doanh,Lãi đánh giá lại từ hợp nhất kinh doanh,-,146.428.869.525,,146428869525.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,456.731.204,414.459.662,456731204.0,414459662.0
,,,70.894.746.268,189.959.102.851,70894746268.0,189959102851.0
"Trong đó, Doanh thu hoạt động tài chính nhận từ các bên liên quan","Trong đó, Doanh thu hoạt động tài chính nhận từ các bên liên quan","Trong đó, Doanh thu hoạt động tài chính nhận từ các bên liên quan",20.435.888.715,15.553.501.778,20435888715.0,15553501778.0
