row_label_raw,row_label_full,col_0,col_1,31/12/2021,01/01/2021,numeric__col_1,numeric__31/12/2021,numeric__01/01/2021
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),- Kinh phí công đoàn,1.283.363.060,2.225.659.095,,1283363060.0,2225659095.0
a),a) > a),a),"- Các khoản đặt cọc, ký quỹ, ký cược",46.951.130.786,34.527.076.502,,46951130786.0,34527076502.0
a),a) > a),a),- Lợi nhuận phải nộp về Ngân sách Nhà nước (1),509.841.118.651,1.004.050.799.744,,509841118651.0,1004050799744.0
a),a) > a),a),- Phải nộp 10% Ngân sách Đàng,91.182.771.193,91.182.771.193,,91182771193.0,91182771193.0
a),a) > a),a),- Phải trả thù lao cho Hội đồng Quản trị,33.144.095,858.533.667,,33144095.0,858533667.0
a),a) > a),a),- Phải trả tiền mượn vốn,-,10.000.000.000,,,10000000000.0
a),a) > a),a),- Phải trả khác,2.596.878.551,2.491.398.040,,2596878551.0,2491398040.0
,,,,651.888.406.336,1.145.336.238.241,,651888406336.0,1145336238241.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),- Nhận trước tiền đất tái định cư của các hộ dân thuộc khu tái định cư An Tây (2),56.666.666.667,57.266.666.667,,56666666667.0,57266666667.0
b),b) > b),b),"- Các khoản nhận đặt cọc, ký quỹ, ký cược dài hạn",12.060.977.736,9.511.836.210,,12060977736.0,9511836210.0
b),b) > b),b),,68.727.644.403,66.778.502.877,,68727644403.0,66778502877.0
c),b) > c),c),Trong đó: Phải trả khác là các bên liên quan,601.023.889.844,1.095.233.570.937,,601023889844.0,1095233570937.0
