row_label_raw,row_label_full,col_0,31/12/2021,31/12/2021_1,01/01/2021,01/01/2021_1,numeric__31/12/2021,numeric__31/12/2021_1,numeric__01/01/2021,numeric__01/01/2021_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",26.193.213.109,-,26.470.447.675,-,26193213109.0,,26470447675.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.470.836.096,-,1.985.786.028,-,2470836096.0,,1985786028.0,
Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,394.807.295.986,-,518.957.437.739,-,394807295986.0,,518957437739.0,
- Dự án Khu công nghiệpQuốc tế Protrade (*),- Dự án Khu công nghiệpQuốc tế Protrade (*),- Dự án Khu công nghiệpQuốc tế Protrade (*),389.192.351.239,-,518.925.386.679,-,389192351239.0,,518925386679.0,
- Chi phí sản xuất kinh doanhtại Công ty CP Cao su DầuTiếng Việt Lào,- Chi phí sản xuất kinh doanhtại Công ty CP Cao su DầuTiếng Việt Lào,- Chi phí sản xuất kinh doanhtại Công ty CP Cao su DầuTiếng Việt Lào,5.614.944.747,-,32.051.060,-,5614944747.0,,32051060.0,
Thành phẩm,Thành phẩm,Thành phẩm,61.413.701.522,-,21.499.407.912,-,61413701522.0,,21499407912.0,
Hàng hoá (**),Hàng hoá (**),Hàng hoá (**),182.003.424.394,(14.004.669.727),185.112.388.540,(13.975.023.188),182003424394.0,-14004669727.0,185112388540.0,-13975023188.0
,,,666.888.471.107,(14.004.669.727),754.025.467.894,(13.975.023.188),666888471107.0,-14004669727.0,754025467894.0,-13975023188.0
