row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2021 > VND,01/01/2021 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2021 > VND,numeric__01/01/2021 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.195.696.165.126,2.241.391.213.900,,,2195696165126.0,2241391213900.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,286.085.953.704,817.692.930.503,,3.0,286085953704.0,817692930503.0
111,111,111,1. Tiền,,119.335.953.704,90.692.930.503,,,119335953704.0,90692930503.0
112,112,112,2. Các khoản tương đương tiền,,166.750.000.000,727.000.000.000,,,166750000000.0,727000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,395.900.000.000,29.500.000.000,,4.0,395900000000.0,29500000000.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,395.900.000.000,29.500.000.000,,,395900000000.0,29500000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,556.021.368.988,615.490.278.842,,,556021368988.0,615490278842.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,232.802.933.997,176.698.282.364,,5.0,232802933997.0,176698282364.0
132,132,132,2. Trả trước cho người bán ngắn hạn,06,10.323.047.924,8.207.045.323,,6.0,10323047924.0,8207045323.0
135,135,135,3. Phải thu về cho vay ngắn hạn,07,74.909.987.317,240.640.336.255,,7.0,74909987317.0,240640336255.0
136,136,136,4. Phải thu ngắn hạn khác,08,243.455.758.363,190.516.813.665,,8.0,243455758363.0,190516813665.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(5.470.358.613),(572.198.765),,,-5470358613.0,-572198765.0
140,140,140,IV. Hàng tồn kho,10,652.883.801.380,740.050.444.706,,10.0,652883801380.0,740050444706.0
141,141,141,1. Hàng tồn kho,,666.888.471.107,754.025.467.894,,,666888471107.0,754025467894.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(14.004.669.727),(13.975.023.188),,,-14004669727.0,-13975023188.0
150,150,150,V. Tài sản ngắn hạn khác,,304.805.041.054,38.657.559.849,,,304805041054.0,38657559849.0
151,151,151,1. Chi phí trả trước ngắn hạn,15,3.480.195.028,4.384.841.522,,15.0,3480195028.0,4384841522.0
152,152,152,2. Thuế GTGT được khấu trừ,,12.069.316.180,16.275.096.035,,,12069316180.0,16275096035.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,20,289.255.529.846,17.997.622.292,,20.0,289255529846.0,17997622292.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.749.611.671.110,4.223.194.657.868,,,3749611671110.0,4223194657868.0
210,210,210,I. Các khoản phải thu dài hạn,,423.326.998.008,532.191.710.662,,,423326998008.0,532191710662.0
211,211,211,1. Phải thu dài hạn của khách hàng,05,264.512.681.143,264.512.681.143,,5.0,264512681143.0,264512681143.0
212,212,212,2. Trả trước cho người bán dài hạn,06,11.453.700.000,12.338.000.000,,6.0,11453700000.0,12338000000.0
215,215,215,3. Phải thu về cho vay dài hạn,07,117.243.151.713,117.243.151.713,,7.0,117243151713.0,117243151713.0
216,216,216,4. Phải thu dài hạn khác,08,30.117.465.152,138.097.877.806,,8.0,30117465152.0,138097877806.0
220,220,220,II. Tài sản cố định,,2.005.936.923.705,2.187.628.934.556,,,2005936923705.0,2187628934556.0
221,221,221,1. Tài sản cố định hữu hình,12,1.394.473.775.091,1.549.502.096.187,,12.0,1394473775091.0,1549502096187.0
222,222,222,- Nguyên giá,,2.223.999.574.985,2.308.605.757.253,,,2223999574985.0,2308605757253.0
223,223,223,- Giá trị hao mòn lũy kế,,(829.525.799.894),(759.103.661.066),,,-829525799894.0,-759103661066.0
227,227,227,2. Tài sản cố định vô hình,13,611.463.148.614,638.126.838.369,,13.0,611463148614.0,638126838369.0
228,228,228,- Nguyên giá,,717.818.980.267,717.893.629.370,,,717818980267.0,717893629370.0
229,229,229,- Giá trị hao mòn lũy kế,,(106.355.831.653),(79.766.791.001),,,-106355831653.0,-79766791001.0
230,230,230,III. Bất động sản đầu tư,14,194.611.595.656,174.001.245.669,,14.0,194611595656.0,174001245669.0
231,231,231,- Nguyên giá,,199.619.160.583,176.823.842.859,,,199619160583.0,176823842859.0
232,232,232,- Giá trị hao mòn lũy kế,,(5.007.564.927),(2.822.597.190),,,-5007564927.0,-2822597190.0
240,240,240,IV. Tài sản dở dang dài hạn,11,169.583.338.399,233.237.648.638,,11.0,169583338399.0,233237648638.0
241,241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,34.862.447.517,23.241.637.677,,,34862447517.0,23241637677.0
242,242,242,2. Chi phí xây dựng cơ bản dở dang,,134.720.890.882,209.996.016.961,,,134720890882.0,209996016961.0
250,250,250,V. Đầu tư tài chính dài hạn,04,794.760.894.438,899.212.171.770,,4.0,794760894438.0,899212171770.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,792.859.161.638,897.310.438.970,,,792859161638.0,897310438970.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,1.901.732.800,1.901.732.800,,,1901732800.0,1901732800.0
260,260,260,VI. Tài sản dài hạn khác,,161.391.920.904,196.922.946.573,,,161391920904.0,196922946573.0
261,261,261,1. Chi phí trả trước dài hạn,15,161.391.920.904,196.922.946.573,,15.0,161391920904.0,196922946573.0
270,270,270,TỔNG CỘNG TÀI SẢN,,5.945.307.836.236,6.464.585.871.768,,,5945307836236.0,6464585871768.0
