row_label_raw,row_label_full,col_0,Quỹ dự phòngtài chínhTriệu đồng,Quỹ dự trữbố sungvốn điều lệTriệu đồng,Quỹ khACThuộc vốnchủ sở hữuTriệu đồng,Tổng cộngTriệu đồng,numeric__Quỹ dự phòngtài chínhTriệu đồng,numeric__Quỹ dự trữbố sungvốn điều lệTriệu đồng,numeric__Quỹ khACThuộc vốnchủ sở hữuTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 1 tháng 1năm 2022,Ngày 1 tháng 1năm 2022,Ngày 1 tháng 1năm 2022,494.750,248.108,6.427,749.285,494750.0,248108.0,6427.0,749285.0
Trích lập các quỹ,Trích lập các quỹ,Trích lập các quỹ,180.787,90.394,2.438,273.619,180787.0,90394.0,2438.0,273619.0
Ngày 31 tháng 12năm 2022,Ngày 31 tháng 12năm 2022,Ngày 31 tháng 12năm 2022,675.537,338.502,8.865,1.022.904,675537.0,338502.0,8865.0,1022904.0
