row_label_raw,row_label_full,Số đầu năm > Tăng trong năm,Năm nayTriệu đồng > 42.867 > 608.340,Năm trướcTriệu đồng > 31.111 > 67.885,numeric__Năm nayTriệu đồng > 42.867 > 608.340,numeric__Năm trướcTriệu đồng > 31.111 > 67.885
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(84.535),(48.902),-84535.0,-48902.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(15.568),-,-15568.0,
Chuyển sang tài sản cố định thuê tài chính,Chuyển sang tài sản cố định thuê tài chính,Chuyển sang tài sản cố định thuê tài chính,(19.154),(7.227),-19154.0,-7227.0
Số cuối năm,Số cuối năm,Số cuối năm,531.950,42.867,531950.0,42867.0
