row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Chi phí tiền gửi,Chi phí tiền gửi,Chi phí tiền gửi,2,41.087,2.0,41087.0
Thu nhập từ hoạt động cho thuê,Thu nhập từ hoạt động cho thuê,Thu nhập từ hoạt động cho thuê,-,1.462,,1462.0
Chi phí thuê,Chi phí thuê,Chi phí thuê,767,13.724,767.0,13724.0
Thu dịch vụ khác,Thu dịch vụ khác,Thu dịch vụ khác,12,28,12.0,28.0
Chi dịch vụ khác,Chi dịch vụ khác,Chi dịch vụ khác,2.166,2,2166.0,2.0
