row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,,
Trái phiếu Chính phủ (a),Chứng khoán Nợ > Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),3.573.245,5.207.436,3573245.0,5207436.0
Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Chứng khoán Nợ > Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),7.450.000,2.400.045,7450000.0,2400045.0
Trái phiếu do các tổ chức kinh tế trong nướcphát hành (c),Chứng khoán Nợ > Trái phiếu do các tổ chức kinh tế trong nướcphát hành (c),Trái phiếu do các tổ chức kinh tế trong nướcphát hành (c),2.324.984,2.383.376,2324984.0,2383376.0
,,,13.348.229,9.990.857,13348229.0,9990857.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,,
Chứng khoán Vốn do các TCTD khác trongnước phát hành,Chứng khoán Vốn > Chứng khoán Vốn do các TCTD khác trongnước phát hành,Chứng khoán Vốn do các TCTD khác trongnước phát hành,103.369,-,103369.0,
Chứng khoán Vốn do các TCKT trong nước pháthành,Chứng khoán Vốn > Chứng khoán Vốn do các TCKT trong nước pháthành,Chứng khoán Vốn do các TCKT trong nước pháthành,40.772,-,40772.0,
,,,144.141,-,144141.0,
,,,13.492.370,9.990.857,13492370.0,9990857.0
Dự phòng rủi ro chứng khoánsẵn sàng để bán,Chứng khoán Vốn > Dự phòng rủi ro chứng khoánsẵn sàng để bán,Dự phòng rủi ro chứng khoánsẵn sàng để bán,(49.625),(29.037),-49625.0,-29037.0
Dự phòng giảm giá,Chứng khoán Vốn > Dự phòng giảm giá,Dự phòng giảm giá,(32.188),(11.162),-32188.0,-11162.0
Dự phòng chung,Chứng khoán Vốn > Dự phòng chung,Dự phòng chung,(17.437),(17.875),-17437.0,-17875.0
,,,13.442.745,9.961.820,13442745.0,9961820.0
