row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2021 > Khấu hao trong năm,21.997 > 16.022,numeric__21.997 > 16.022
Chuyển sang TSCĐ hữu hình,Chuyển sang TSCĐ hữu hình,Chuyển sang TSCĐ hữu hình,(4.222),-4222.0
Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,33.797,33797.0
