row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
"Bán buôn và bán lẻ; sữa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sữa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sữa chữa ô tô, mô tô, xe máy và động cơ khác",37.639.806,"31,49",22.993.805,"22,41",37639806.0,31.49,22993805.0,22.41
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,18.790.483,"15,72",22.398.666,"21,82",18790483.0,15.72,22398666.0,21.82
"Hoạt động làm thuê các công việc trong các hộ gia đình, sân xuất sân phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sân xuất sân phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sân xuất sân phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",13.579.432,"11,36",13.123.162,"12,78",13579432.0,11.36,13123162.0,12.78
Xây dựng,Xây dựng,Xây dựng,12.031.681,"10,07",12.142.802,"11,83",12031681.0,10.07,12142802.0,11.83
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",10.346.815,"8,66",7.908.396,"7,70",10346815.0,8.66,7908396.0,7.7
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",9.484.311,"7,93",11.326.319,"11,03",9484311.0,7.93,11326319.0,11.03
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,8.602.831,"7,20",6.569.527,"6,40",8602831.0,7.2,6569527.0,6.4
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",3.706.926,"3,10",2.774.895,"2,70",3706926.0,3.1,2774895.0,2.7
"Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí",3.532.132,"2,95",2.158.871,"2,10",3532132.0,2.95,2158871.0,2.1
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,1.271.120,"1,06",561.702,"0,55",1271120.0,1.06,561702.0,0.55
Khai khoáng,Khai khoáng,Khai khoáng,188.154,"0,16",281.422,"0,27",188154.0,0.16,281422.0,0.27
"Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ",124.836,"0,10",134.813,"0,13",124836.0,0.1,134813.0,0.13
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",85.455,"0,07",88.722,"0,09",85455.0,0.07,88722.0,0.09
"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",55.129,"0,05",58.168,"0,06",55129.0,0.05,58168.0,0.06
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,33.561,"0,03",70.539,"0,07",33561.0,0.03,70539.0,0.07
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,31.330,"0,03",30.483,"0,03",31330.0,0.03,30483.0,0.03
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,23.613,"0,02",6.882,"0,01",23613.0,0.02,6882.0,0.01
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,5.505,"0,00",9.108,"0,01",5505.0,0.0,9108.0,0.01
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,5.220,"0,00",14.984,"0,01",5220.0,0.0,14984.0,0.01
,,,119.538.340,100,102.653.266,100,119538340.0,100.0,102653266.0,100.0
