row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,4.681,4.178,4681.0,4178.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,6,4,6.0,4.0
Chi phí chi trả các dịch vụ khác,Chi phí chi trả các dịch vụ khác,Chi phí chi trả các dịch vụ khác,22.155,22.039,22155.0,22039.0
