row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,21.695.120,25.032.294,21695120.0,25032294.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,8.403.218,12.434.211,8403218.0,12434211.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,4.881.549,5.517.334,4881549.0,5517334.0
"Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",3.540.130,3.138.777,3540130.0,3138777.0
Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,2.850.446,2.150.057,2850446.0,2150057.0
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,941.000,537.882,941000.0,537882.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,579.587,343.536,579587.0,343536.0
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong Điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong Điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong Điều lệ của công ty,405.709,823.559,405709.0,823559.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,34.117,23.862,34117.0,23862.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,32.872,21.861,32872.0,21861.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,26.492,41.215,26492.0,41215.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,101.983.707,88.128.497,101983707.0,88128497.0
Khác,Khác,Khác,1.396.805,2.241.275,1396805.0,2241275.0
,,,125.075.632,115.402.066,125075632.0,115402066.0
