row_label_raw,row_label_full,Số đầu năm,Năm nayTriệu đồng > 16.544,Năm trướcTriệu đồng > 47.121,numeric__Năm nayTriệu đồng > 16.544,numeric__Năm trướcTriệu đồng > 47.121
Trích lập/(hoàn nhập) dự phòng giảm giá,Trích lập/(hoàn nhập) dự phòng giảm giá,Trích lập/(hoàn nhập) dự phòng giảm giá,10.079,(5.852),10079.0,-5852.0
Hoàn nhập dự phòng rủi ro tín dụng cho các khoản phải thu,Hoàn nhập dự phòng rủi ro tín dụng cho các khoản phải thu,Hoàn nhập dự phòng rủi ro tín dụng cho các khoản phải thu,-,(24.725),,-24725.0
Số cuối năm,Số cuối năm,Số cuối năm,26.623,16.544,26623.0,16544.0
