row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Dự án đường bộ B.O.T Phú Hữu (*),Dự án đường bộ B.O.T Phú Hữu (*),Dự án đường bộ B.O.T Phú Hữu (*),542.192.583.968,531.736.757.897,542192583968.0,531736757897.0
Các dự án tại Bình Phước,Các dự án tại Bình Phước,Các dự án tại Bình Phước,362.758.450.076,316.855.500.597,362758450076.0,316855500597.0
Các dự án tại Kiên Lương,Các dự án tại Kiên Lương,Các dự án tại Kiên Lương,71.944.146.197,74.665.894.137,71944146197.0,74665894137.0
Khác,Khác,Khác,12.673.412.508,33.778.346.288,12673412508.0,33778346288.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,989.568.592.749,957.036.498.919,989568592749.0,957036498919.0
