row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,805.934.517.330,600.342.755.439,,,805934517330.0,600342755439.0
02,02,02,Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình,,728.230.682.314,719.080.558.675,,,728230682314.0,719080558675.0
03,03,03,Các khoản dự phòng (hoàn nhập dự phòng),,11.132.480.546,(20.067.004.906),,,11132480546.0,-20067004906.0
04,04,04,(Lãi) lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,(491.564.360),118.624.215.262,,,-491564360.0,118624215262.0
05,05,05,Lãi từ hoạt động đầu tư,,(15.226.283.090),(30.862.280.873),,,-15226283090.0,-30862280873.0
06,06,06,Chỉ phí lãi vay,25,275.657.706.840,311.657.116.852,,25.0,275657706840.0,311657116852.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,1.805.237.539.580,1.698.775.360.449,,,1805237539580.0,1698775360449.0
09,09,09,Giảm (tăng) các khoản phải thu,,60.806.601.994,(69.244.177.207),,,60806601994.0,-69244177207.0
10,10,10,Giảm (tăng) hàng tồn kho,,174.677.252.186,(21.186.157.409),,,174677252186.0,-21186157409.0
11,11,11,Tăng (giảm) các khoản phải trả,,372.244.728.115,(181.144.143.254),,,372244728115.0,-181144143254.0
12,12,12,Giảm (tăng) chi phí trả trước,,4.297.243.462,(662.534.748),,,4297243462.0,-662534748.0
13,13,13,Giảm chứng khoán kinh doanh,,56.987.855,10.718.499.408,,,56987855.0,10718499408.0
14,14,14,Tiền lãi vay đã trả,,(284.228.302.929),(318.730.887.554),,,-284228302929.0,-318730887554.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,14,(138.646.665.725),(117.287.587.342),,14.0,-138646665725.0,-117287587342.0
16,16,16,Tiền thu khác từ hoạt động kinh doanh,,100.000.000,15.685.000,,,100000000.0,15685000.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(138.609.529.843),(76.386.392.526),,,-138609529843.0,-76386392526.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,1.855.935.854.695,924.867.664.817,,,1855935854695.0,924867664817.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chỉ để mua sắm và xây dựng tài sản cố định,,(90.579.229.773),(87.643.539.009),,,-90579229773.0,-87643539009.0
22,22,22,Tiền thu do thanh lý tài sản cố định,,-,22.520.428.823,,,,22520428823.0
23,23,23,Tiền gửi có kỳ hạn tại ngân hàng,,(10.302.493.151),,,,-10302493151.0,
25,25,25,Tiền chỉ đầu tư góp vốn vào đơn vị khác,,-,14.595.023.122,,,,14595023122.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,10.200.000.000,-,,,10200000000.0,
27,27,27,Tiền thu lãi và cổ tức được chia,,15.226.283.090,15.227.973.173,,,15226283090.0,15227973173.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(75.455.439.834),(35.300.113.891),,,-75455439834.0,-35300113891.0
