row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,53.537.337.978,62.191.134.068,53537337978.0,62191134068.0
Khác,Khác,Khác,2.664.715.790,9.130.563.210,2664715790.0,9130563210.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,56.202.053.768,71.321.697.278,56202053768.0,71321697278.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,55.582.099.717,71.011.720.253,55582099717.0,71011720253.0
Phải trả bên liên quan (Thuyết minh số 29),Trong đó: > Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),619.954.051,309.977.025,619954051.0,309977025.0
