row_label_raw,row_label_full,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Số cuối năm > Giá gốc > 388.299,Số cuối năm > Dự phòng > -,Số cuối năm > Giá trị hợp lý > 388.299,Số đầu năm > Giá gốc > 388.299,Số đầu năm > Dự phòng > -,Số đầu năm > Giá trị hợp lý > 388.299,numeric__Số cuối năm > Giá gốc > 388.299,numeric__Số cuối năm > Dự phòng > -,numeric__Số cuối năm > Giá trị hợp lý > 388.299,numeric__Số đầu năm > Giá gốc > 388.299,numeric__Số đầu năm > Dự phòng > -,numeric__Số đầu năm > Giá trị hợp lý > 388.299
Các khoản đầu tư khác,Các khoản đầu tư khác,Các khoản đầu tư khác,415.852,-,415.852,57.403.707,(20.401.084),37.002.623,415852.0,,415852.0,57403707.0,-20401084.0,37002623.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,804.151,-,804.151,57.792.006,(20.401.084),37.390.922,804151.0,,804151.0,57792006.0,-20401084.0,37390922.0
