row_label_raw,row_label_full,- Đường GTGT BK3,1.147.923.083,1.147.923.083_1,numeric__1.147.923.083,numeric__1.147.923.083_1
- Khu dân cư Hoà Binh,- Khu dân cư Hoà Binh,- Khu dân cư Hoà Binh,1.653.591.160,1.653.591.160,1653591160.0,1653591160.0
- Khu Đô Thị Mỹ Thơ,- Khu Đô Thị Mỹ Thơ,- Khu Đô Thị Mỹ Thơ,882.034.099,882.034.099,882034099.0,882034099.0
- Nhà máy điện năng lượng mặt trời - Tịnh Biên An Giang (giai đoạn 1),- Nhà máy điện năng lượng mặt trời - Tịnh Biên An Giang (giai đoạn 1),- Nhà máy điện năng lượng mặt trời - Tịnh Biên An Giang (giai đoạn 1),,67.387.648.500,,67387648500.0
- Nhà máy điện năng lượng mặt trời - Tịnh Biên An Giang (giai đoạn 2),- Nhà máy điện năng lượng mặt trời - Tịnh Biên An Giang (giai đoạn 2),- Nhà máy điện năng lượng mặt trời - Tịnh Biên An Giang (giai đoạn 2),68.026.492.331,,68026492331.0,
