row_label_raw,row_label_full,31/12/2019,01/01/2019,numeric__01/01/2019
14.956.081.018,14.956.081.018,14.956.081.018,13.393.845.271,13393845271.0
11.598.709.925,11.598.709.925,11.598.709.925,13.393.845.271,13393845271.0
3.357.371.093,3.357.371.093,3.357.371.093,,
14956081018,3.357.371.093 > 14956081018,14956081018,13393845271,13393845271.0
