row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết
+ Công ty TNHH Dũng Thịnh Phát,+ Công ty TNHH Dũng Thịnh Phát,+ Công ty TNHH Dũng Thịnh Phát,"09 Nguyễn Kim, P12, Q5, TP.HCM","66,00%","66,00%",,0.66,0.66
+ Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,"06 Đốc Bình Kiều, P2, TP Cao Lãnh, Đồng Tháp","84,72%","84,72%",,0.8472,0.8472
+ Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,+ Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,+ Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,"326 Hùng Vương, P.Mỹ Long, Tp.Long Xuyên, An Giang","63,94%","63,94%",,0.6394,0.6394
+ Công ty CP Du Lịch An Giang,+ Công ty CP Du Lịch An Giang,+ Công ty CP Du Lịch An Giang,"Số 17 Nguyễn Văn Cung, P.Mỹ Long, TP.Long Xuyên, An Giang","72,71%","72,71%",,0.7271,0.7271
