row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
"- Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu",3.348.913.140,,7.231.289.979,,3348913140.0,,7231289979.0,
- Chỉ phí sản xuất kinh doanh dở dang,- Chỉ phí sản xuất kinh doanh dở dang,- Chỉ phí sản xuất kinh doanh dở dang,168.274.360.926,,239.167.473.158,,168274360926.0,,239167473158.0,
- Hàng hóa bất động sản,- Hàng hóa bất động sản,- Hàng hóa bất động sản,934.764.247.744,,834.177.100.423,,934764247744.0,,834177100423.0,
- Hàng gửi đi bán,- Hàng gửi đi bán,- Hàng gửi đi bán,16.736.889,,16.736.889,,16736889.0,,16736889.0,
Cộng,Cộng,Cộng,1.106.404.258.699,,1.080.592.600.449,,1106404258699.0,,1080592600449.0,
