row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Các khoản phải thu (VND),numeric__Nội dung nghiệp vụ,numeric__Các khoản phải thu (VND)
+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc GiaThu chuyển nhượng QSDD,+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc GiaThu chuyển nhượng QSDD,+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc GiaThu chuyển nhượng QSDD,+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc GiaThu chuyển nhượng QSDD,1.927.552.000,,1927552000.0
+ Công ty Cổ phần Nhụt HồngBảo hiểm,+ Công ty Cổ phần Nhụt HồngBảo hiểm,+ Công ty Cổ phần Nhụt HồngBảo hiểm,+ Công ty Cổ phần Nhụt HồngBảo hiểm,232.448.000,,232448000.0
Bên liên quan,Bên liên quan,Bên liên quan,Nội dung nghiệp vụ,Các khoản phải trả (VND),,
+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc GiaTổng thầu XD NMTATrả tiền cá TPTrụ sở văn phong 12 tầng IDI,Bên liên quan > + Công ty Cổ phần Đầu tư và phát triển Đa Quốc GiaTổng thầu XD NMTATrả tiền cá TPTrụ sở văn phong 12 tầng IDI,+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc GiaTổng thầu XD NMTATrả tiền cá TPTrụ sở văn phong 12 tầng IDI,+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc GiaTổng thầu XD NMTATrả tiền cá TPTrụ sở văn phong 12 tầng IDI,60.000.000.0007.731.143.28068.663.310.000,,6.000000000077311e+31
