row_label_raw,row_label_full,Chỉ tiêu > Năm 2019,Điện mặt trời > Năm 2019,Bất động sản > Năm 2019,Xây dựng > Năm 2019,Thương mại > Năm 2019,Doanh thu khác > Năm 2019,Tổng cộng > Năm 2019,numeric__Điện mặt trời > Năm 2019,numeric__Bất động sản > Năm 2019,numeric__Xây dựng > Năm 2019,numeric__Thương mại > Năm 2019,numeric__Doanh thu khác > Năm 2019,numeric__Tổng cộng > Năm 2019
Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,149.481.907.065,470.135.210.473,246.771.737.591,492.236.414.210,3.025.333.497.580,4.383.958.766.919,149481907065.0,470135210473.0,246771737591.0,492236414210.0,3025333497580.0,4383958766919.0
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,2.202.443.308.083,1.110.246.440.226,402.158.408.741,802.186.729.304,2.608.815.739.776,7.125.850.626.130,2202443308083.0,1110246440226.0,402158408741.0,802186729304.0,2608815739776.0,7125850626130.0
Tổng chi phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Tổng chi phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Tổng chi phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,,,,,,1.776.468.274.604,,,,,,1776468274604.0
Năm 2018,Năm 2018,Năm 2018,Năm 2018,Năm 2018,Năm 2018,Năm 2018,Năm 2018,Năm 2018,,,,,,
Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Năm 2018 > Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,,324.100.364.497,357.911.041.426,457.192.278.150,2.205.220.618.366,3.344.424.302.439,,324100364497.0,357911041426.0,457192278150.0,2205220618366.0,3344424302439.0
Tài sản bộ phận,Năm 2018 > Tài sản bộ phận,Tài sản bộ phận,,3.081.122.783.572,255.603.560.163,1.634.060.428.112,169.590.313.026,5.140.377.084.873,,3081122783572.0,255603560163.0,1634060428112.0,169590313026.0,5140377084873.0
Tổng chi phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Năm 2018 > Tổng chi phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Tổng chi phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,,,,,,79.838.552.675,,,,,,79838552675.0
