row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Đơn vị tính: VND,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Đơn vị tính: VND
+ Công ty Cổ phần Nhụt Hồng,+ Công ty Cổ phần Nhụt Hồng,+ Công ty Cổ phần Nhụt Hồng,"Tòa nhà VCCI, tầng 4, số 12 Hòa Bình, Phường An Cư, Quận Ninh Kiều, Cần Thơ","60,00%","60,00%",,0.6,0.6
+ Công ty TNHH Sao Mai Super Feed,+ Công ty TNHH Sao Mai Super Feed,+ Công ty TNHH Sao Mai Super Feed,"CCN Vảm Cống, Áp An Thạnh, Xã Bình Thành, Huyện Lắp Vò, Tỉnh Đồng Tháp","100,00%","100,00%",,1.0,1.0
+ Công ty TNHH TM Sao Mai Solar,+ Công ty TNHH TM Sao Mai Solar,+ Công ty TNHH TM Sao Mai Solar,"326 Hùng Vương, P.Mỹ Long, Tp.Long Xuyên, An Giang","100,00%","100,00%",,1.0,1.0
+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia,+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia,+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia,"QL80 CCN Vảm Cống, Lắp Vò, Đồng Tháp","51,23%","51,23%",,0.5123,0.5123
+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản,"QL80 CCN Vảm Cống, Lắp Vò, Đồng Tháp","43,95%","82,67%",,0.4395,0.8267
+ Công ty Cổ phần Tư vấn và Đầu tư Tài chính,+ Công ty Cổ phần Tư vấn và Đầu tư Tài chính,+ Công ty Cổ phần Tư vấn và Đầu tư Tài chính,"326 Hùng Vương, P.Mỹ Long, Tp.Long Xuyên, An Giang","53,83%","91,95%",,0.5383,0.9195
+ Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,+ Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,+ Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,"Khu D, Mỹ Thạnh Bắc, Đức Huệ, Long An","76,67%","76,67%",,0.7667,0.7667
