row_label_raw,row_label_full,col_0,Biên khả năng thanh toán (triệu VND),Biên khả năng thanh toán tối thiểu (triệu VND),Tỷ lệ biên khả năng thanh toán (%),numeric__Biên khả năng thanh toán (triệu VND),numeric__Biên khả năng thanh toán tối thiểu (triệu VND),numeric__Tỷ lệ biên khả năng thanh toán (%)
Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,,,
Tại ngày 31/12/2022,Bảo hiểm Bảo Việt > Tại ngày 31/12/2022,Tại ngày 31/12/2022,2.542.189,1.665.420,152,2542189.0,1665420.0,152.0
Tại ngày 31/12/2021(Trình bày lại),Bảo hiểm Bảo Việt > Tại ngày 31/12/2021(Trình bày lại),Tại ngày 31/12/2021(Trình bày lại),2.532.655,1.263.086,200,2532655.0,1263086.0,200.0
Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,,,
Tại ngày 31/12/2022,Bảo Việt Nhân thọ > Tại ngày 31/12/2022,Tại ngày 31/12/2022,7.635.632,7.136.389,107,7635632.0,7136389.0,107.0
Tại ngày 31/12/2021(Trình bày lại),Bảo Việt Nhân thọ > Tại ngày 31/12/2021(Trình bày lại),Tại ngày 31/12/2021(Trình bày lại),6.934.065,6.222.619,111,6934065.0,6222619.0,111.0
