row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2021(trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2021(trình bày lại)VND
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,383.042.077.773,387.034.915.982,383042077773.0,387034915982.0
Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,1.515.105.473,(7.414.599.023),1515105473.0,-7414599023.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,384.557.183.246,379.620.316.959,384557183246.0,379620316959.0
