row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2021(trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2021(trình bày lại)VND
Lợi nhuận sau thuế thu nhập doanh nghiệpphân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế thu nhập doanh nghiệpphân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế thu nhập doanh nghiệpphân bổ cho cổ đông sở hữu cổ phiếu phổ thông,1.550.994.189.019,1.911.694.257.420,1550994189019.0,1911694257420.0
Điều chỉnh giảm do:- Trích quỹ khen thưởng phúc lợi (*),Điều chỉnh giảm do:- Trích quỹ khen thưởng phúc lợi (*),Điều chỉnh giảm do:- Trích quỹ khen thưởng phúc lợi (*),-,(36.586.014.124),,-36586014124.0
Lợi nhuận sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông để tính lãi cơbản trên cổ phiếu,Lợi nhuận sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông để tính lãi cơbản trên cổ phiếu,Lợi nhuận sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông để tính lãi cơbản trên cổ phiếu,1.550.994.189.019,1.875.108.243.296,1550994189019.0,1875108243296.0
Bình quân gia quyền của số cổ phiếu phổthông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổthông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổthông để tính lãi cơ bản trên cổ phiếu,742.322.764,742.322.764,742322764.0,742322764.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,2.089,2.526,2089.0,2526.0
