row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Phần mềm máy tính VND,Tài sản khác VND,Tổng cộng VND,numeric__Quyền sử dụng đất VND,numeric__Phần mềm máy tính VND,numeric__Tài sản khác VND,numeric__Tổng cộng VND
Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,,,,
Vào ngày 31/12/2021- Mua sắm,Nguyên giá: > Vào ngày 31/12/2021- Mua sắm,Vào ngày 31/12/2021- Mua sắm,758.296.631.434-,776.996.317.23520.334.036.199,4.669.321.739-,1.539.962.270.40820.334.036.199,,7.769963172352034e+22,,1.5399622704082033e+23
Vào ngày 31/12/2022,Nguyên giá: > Vào ngày 31/12/2022,Vào ngày 31/12/2022,758.296.631.434,797.330.353.434,4.669.321.739,1.560.296.306.607,758296631434.0,797330353434.0,4669321739.0,1560296306607.0
Giá trị hao mòn luỷ kế:,Giá trị hao mòn luỷ kế:,Giá trị hao mòn luỷ kế:,Giá trị hao mòn luỷ kế:,Giá trị hao mòn luỷ kế:,Giá trị hao mòn luỷ kế:,Giá trị hao mòn luỷ kế:,,,,
Vào ngày 31/12/2021- Hao mòn trong năm,Giá trị hao mòn luỷ kế: > Vào ngày 31/12/2021- Hao mòn trong năm,Vào ngày 31/12/2021- Hao mòn trong năm,110.002.520.2027.172.791.218,465.530.107.73468.919.332.987,4.214.547.546152.000.000,579.747.175.48276.244.124.205,1.1000252020271729e+21,4.655301077346892e+22,4.214547546152e+18,5.797471754827625e+22
Vào ngày 31/12/2022,Giá trị hao mòn luỷ kế: > Vào ngày 31/12/2022,Vào ngày 31/12/2022,117.175.311.420,534.449.440.721,4.366.547.546,655.991.299.687,117175311420.0,534449440721.0,4366547546.0,655991299687.0
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,,,,
Vào ngày 31/12/2021,Giá trị còn lại: > Vào ngày 31/12/2021,Vào ngày 31/12/2021,648.294.111.232,311.466.209.501,454.774.193,960.215.094.926,648294111232.0,311466209501.0,454774193.0,960215094926.0
Vào ngày 31/12/2022,Giá trị còn lại: > Vào ngày 31/12/2022,Vào ngày 31/12/2022,641.121.320.014,262.880.912.713,302.774.193,904.305.006.920,641121320014.0,262880912713.0,302774193.0,904305006920.0
