row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Ngày 31 tháng12 năm 2022VND,Ngày 31 tháng12 năm 2021VND,Cho năm tài chính kết thúc ngày 31 tháng12 năm 2022VND,Cho năm tài chính kết thúc ngày 31 tháng12 năm 2021VND,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,17.776.310.946,18.414.546.814,(638.235.868),6.277.072.564,17776310946.0,18414546814.0,-638235868.0,6277072564.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(4.840.608.220),(3.963.738.615),(876.869.605),1.137.526.459,-4840608220.0,-3963738615.0,-876869605.0,1137526459.0
(Chỉ phí)/thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chỉ phí)/thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chỉ phí)/thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,,,(1.515.105.473),7.414.599.023,,,-1515105473.0,7414599023.0
