row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày31/12/2022VND,Cho năm tài chínhkết thúc ngày31/12/2021VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2022VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2021VND
Chi khen thưởng và hỗ trợ đại lý,Chi khen thưởng và hỗ trợ đại lý,Chi khen thưởng và hỗ trợ đại lý,2.225.832.769.599,2.222.915.382.891,2225832769599.0,2222915382891.0
Chi đào tạo đại lý,Chi đào tạo đại lý,Chi đào tạo đại lý,43.315.065.028,40.376.185.103,43315065028.0,40376185103.0
Chi phí tuyển dụng,Chi phí tuyển dụng,Chi phí tuyển dụng,12.757.537.546,2.723.506.434,12757537546.0,2723506434.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.281.905.372.173,2.266.015.074.428,2281905372173.0,2266015074428.0
