row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày31/12/2022VND,Cho năm tài chínhkết thúc ngày31/12/2021VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2022VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2021VND
Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,,
Bảo hiểm trách nhiệm,Bảo hiểm phi nhân thọ > Bảo hiểm trách nhiệm,Bảo hiểm trách nhiệm,13.166.036.201,8.500.355.382,13166036201.0,8500355382.0
Bảo hiểm tài sản,Bảo hiểm phi nhân thọ > Bảo hiểm tài sản,Bảo hiểm tài sản,101.781.247.099,105.307.020.424,101781247099.0,105307020424.0
Bảo hiểm con người,Bảo hiểm phi nhân thọ > Bảo hiểm con người,Bảo hiểm con người,10.075.614.417,5.603.510.611,10075614417.0,5603510611.0
TỔNG CỘNG,Bảo hiểm phi nhân thọ > TỔNG CỘNG,TỔNG CỘNG,125.022.897.717,119.410.886.417,125022897717.0,119410886417.0
