row_label_raw,row_label_full,Năm nay,Năm trước,numeric__Năm trước
3.088.258.326.242(314.527.541.713)(63.148.466.506)-86.451.708.165,3.088.258.326.242(314.527.541.713)(63.148.466.506)-86.451.708.165,3.088.258.326.242(314.527.541.713)(63.148.466.506)-86.451.708.165,2.880.436.188.476-(64.031.609.061)178.860.000.00092.993.746.827,
2.797.034.026.188,3.088.258.326.242(314.527.541.713)(63.148.466.506)-86.451.708.165 > 2.797.034.026.188,2.797.034.026.188,3.088.258.326.242,3088258326242.0
