row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày31/12/2022VND,Cho năm tài chínhkết thúc ngày31/12/2021(Trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2022VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2021(Trình bày lại)VND
Bảo hiểm trách nhiệm,Bảo hiểm trách nhiệm,Bảo hiểm trách nhiệm,18.981.645.768,15.279.136.573,18981645768.0,15279136573.0
Bảo hiểm tài sản,Bảo hiểm tài sản,Bảo hiểm tài sản,128.342.410.030,148.224.978.297,128342410030.0,148224978297.0
Bảo hiểm con người,Bảo hiểm con người,Bảo hiểm con người,12.416.115.631,1.134.870.633,12416115631.0,1134870633.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,159.740.171.429,164.638.985.503,159740171429.0,164638985503.0
