row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2022 > Giá gốc,Ngày 31 tháng 12 năm 2022 > Giá trị ghi số(sau khi trích lập dự phòng),Ngày 31 tháng 12 năm 2021 > Giá gốc,Ngày 31 tháng 12 năm 2021 > Giá trị ghi số(sau khi trích lập dự phòng),numeric__Ngày 31 tháng 12 năm 2022 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2022 > Giá trị ghi số(sau khi trích lập dự phòng),numeric__Ngày 31 tháng 12 năm 2021 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2021 > Giá trị ghi số(sau khi trích lập dự phòng)
Công ty Cổ phần Tập đoàn SSG,Công ty Cổ phần Tập đoàn SSG,Công ty Cổ phần Tập đoàn SSG,225.000.000.000,225.000.000.000,225.000.000.000,225.000.000.000,225000000000.0,225000000000.0,225000000000.0,225000000000.0
Công ty Cổ phần Tập đoàn Công nghệ CMC,Công ty Cổ phần Tập đoàn Công nghệ CMC,Công ty Cổ phần Tập đoàn Công nghệ CMC,144.000.000.000,144.000.000.000,144.000.000.000,144.000.000.000,144000000000.0,144000000000.0,144000000000.0,144000000000.0
Công ty Cổ phần Nhiệt điện Hải Phòng,Công ty Cổ phần Nhiệt điện Hải Phòng,Công ty Cổ phần Nhiệt điện Hải Phòng,125.000.000.000,125.000.000.000,125.000.000.000,125.000.000.000,125000000000.0,125000000000.0,125000000000.0,125000000000.0
"Dự án Tháp Tài chính Quốc tế (""IFT"")","Dự án Tháp Tài chính Quốc tế (""IFT"")","Dự án Tháp Tài chính Quốc tế (""IFT"")",168.636.311.194,168.636.311.194,168.386.311.194,168.386.311.194,168636311194.0,168636311194.0,168386311194.0,168386311194.0
Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam,139.286.072.835,129.110.854.000,-,-,139286072835.0,129110854000.0,,
Công ty Cổ phần Xuân Hòa Việt Nam,Công ty Cổ phần Xuân Hòa Việt Nam,Công ty Cổ phần Xuân Hòa Việt Nam,126.344.202.048,126.344.202.048,-,-,126344202048.0,126344202048.0,,
Khác,Khác,Khác,260.594.155.873,211.104.942.439,267.152.404.929,224.468.979.000,260594155873.0,211104942439.0,267152404929.0,224468979000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.188.860.741.950,1.129.196.309.681,929.538.716.123,886.855.290.194,1188860741950.0,1129196309681.0,929538716123.0,886855290194.0
