row_label_raw,row_label_full,Mã số,TÀI SẢN,Diễn giải,Ngày 31 tháng 12 năm 2021 (số liệu đã trình bày),Điều chỉnh,Ngày 31 tháng 12 năm 2021 (trình bày lại),numeric__TÀI SẢN,numeric__Diễn giải,numeric__Ngày 31 tháng 12 năm 2021 (số liệu đã trình bày),numeric__Điều chỉnh,numeric__Ngày 31 tháng 12 năm 2021 (trình bày lại)
100,100,100,TÀI SẢN NGĂN HẠN,,99.467.964.400.489,475.809.264,99.468.440.209.753,,,99467964400489.0,475809264.0,99468440209753.0
130,130,130,Các khoản phải thu ngắn hạn,[1],9.230.511.316.787,1.587.016.500,9.232.098.333.287,,,9230511316787.0,1587016500.0,9232098333287.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,,(414.718.728.147),1.587.016.500,(413.131.711.647),,,-414718728147.0,1587016500.0,-413131711647.0
190,190,190,Tài sản tái bảo hiểm,[2],2.148.982.178.259,(1.111.207.236),2.147.870.971.023,,,2148982178259.0,-1111207236.0,2147870971023.0
191,191,191,Dự phòng phí nhượng tái bảo hiểm,,1.033.169.851.481,(1.111.207.236),1.032.058.644.245,,,1033169851481.0,-1111207236.0,1032058644245.0
270,270,270,TỔNG CỘNG TÀI SẢN,,169.504.122.977.005,475.809.264,169.504.598.786.269,,,169504122977005.0,475809264.0,169504598786269.0
