row_label_raw,row_label_full,col_0,Bảo hiểm nhân thọ VND,Bảo hiểm phi nhân thọ VND,Tổng cộng VND,numeric__Bảo hiểm nhân thọ VND,numeric__Bảo hiểm phi nhân thọ VND,numeric__Tổng cộng VND
Ngày 31/12/2021,Ngày 31/12/2021,Ngày 31/12/2021,-,493.005.752.612,493.005.752.612,,493005752612.0,493005752612.0
Phát sinh trong năm,Phát sinh trong năm,Phát sinh trong năm,1.806.692.895.189,1.085.837.454.490,2.892.530.349.679,1806692895189.0,1085837454490.0,2892530349679.0
Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,(1.806.692.895.189),(1.005.075.516.217),(2.811.768.411.406),-1806692895189.0,-1005075516217.0,-2811768411406.0
Ngày 31/12/2022,Ngày 31/12/2022,Ngày 31/12/2022,-,573.767.690.885,573.767.690.885,,573767690885.0,573767690885.0
