row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày31/12/2022VND,Cho năm tài chínhkết thúc ngày31/12/2021(trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2022VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2021(trình bày lại)VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu thanh lý tài sản,Thu nhập khác > Thu thanh lý tài sản,Thu thanh lý tài sản,2.380.261.648,1.865.167.433,2380261648.0,1865167433.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,19.780.439.016,28.858.809.962,19780439016.0,28858809962.0
,,,22.160.700.664,30.723.977.395,22160700664.0,30723977395.0
Chỉ phí khác,Chỉ phí khác,Chỉ phí khác,Chỉ phí khác,Chỉ phí khác,,
Chỉ thanh lý tài sản,Chỉ phí khác > Chỉ thanh lý tài sản,Chỉ thanh lý tài sản,(170.166.338),(128.156.543),-170166338.0,-128156543.0
Chỉ phí khác,Chỉ phí khác > Chỉ phí khác,Chỉ phí khác,(2.704.770.854),(1.951.702.686),-2704770854.0,-1951702686.0
,,,(2.874.937.192),(2.079.859.229),-2874937192.0,-2079859229.0
Lợi nhuận khác,Chỉ phí khác > Lợi nhuận khác,Lợi nhuận khác,19.285.763.472,28.644.118.166,19285763472.0,28644118166.0
