row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2022VND,Ngày 31 tháng 12năm 2021VND,numeric__Ngày 31 tháng 12năm 2022VND,numeric__Ngày 31 tháng 12năm 2021VND
Tòa nhà Thanh Trì,Tòa nhà Thanh Trì,Tòa nhà Thanh Trì,37.970.371.996,37.970.371.996,37970371996.0,37970371996.0
Trụ sở Bảo Việt Hà Đông,Trụ sở Bảo Việt Hà Đông,Trụ sở Bảo Việt Hà Đông,25.588.694.226,25.588.694.226,25588694226.0,25588694226.0
Trụ sở Bảo Việt Vĩnh Long,Trụ sở Bảo Việt Vĩnh Long,Trụ sở Bảo Việt Vĩnh Long,26.680.542.216,9.099.471.243,26680542216.0,9099471243.0
"Trụ sở Bảo Việt, số 7 Lý Thường Kiệt, Hà Nội","Trụ sở Bảo Việt, số 7 Lý Thường Kiệt, Hà Nội","Trụ sở Bảo Việt, số 7 Lý Thường Kiệt, Hà Nội",21.459.031.578,45.514.230.822,21459031578.0,45514230822.0
Các công trình khác,Các công trình khác,Các công trình khác,65.780.482.937,34.754.752.106,65780482937.0,34754752106.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,177.479.122.953,152.927.520.393,177479122953.0,152927520393.0
