row_label_raw,row_label_full,col_0,Cho năm tài chính kết thúc ngày 31/12/2022 VND,Cho năm tài chính kết thúc ngày 31/12/2021 VND,numeric__Cho năm tài chính kết thúc ngày 31/12/2022 VND,numeric__Cho năm tài chính kết thúc ngày 31/12/2021 VND
Bảo hiểm nhân thọ,Bảo hiểm nhân thọ,Bảo hiểm nhân thọ,Bảo hiểm nhân thọ,Bảo hiểm nhân thọ,,
Thu từ nhượng tái bảo hiểm,Bảo hiểm nhân thọ > Thu từ nhượng tái bảo hiểm,Thu từ nhượng tái bảo hiểm,14.219.418.253,3.475.909.265,14219418253.0,3475909265.0
Thu từ nhượng tái bảo hiểm,Bảo hiểm nhân thọ > Thu từ nhượng tái bảo hiểm,Thu từ nhượng tái bảo hiểm,14.219.418.253,3.475.909.265,14219418253.0,3475909265.0
Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,,
Bảo hiểm trách nhiệm,Bảo hiểm phi nhân thọ > Bảo hiểm trách nhiệm,Bảo hiểm trách nhiệm,98.129.151.010,59.643.121.056,98129151010.0,59643121056.0
Bảo hiểm tài sản,Bảo hiểm phi nhân thọ > Bảo hiểm tài sản,Bảo hiểm tài sản,561.342.413.743,1.090.736.340.038,561342413743.0,1090736340038.0
Bảo hiểm con người,Bảo hiểm phi nhân thọ > Bảo hiểm con người,Bảo hiểm con người,225.874.155.858,569.411.891.852,225874155858.0,569411891852.0
,,,885.345.720.611,1.719.791.352.946,885345720611.0,1719791352946.0
TỔNG CỘNG,Bảo hiểm phi nhân thọ > TỔNG CỘNG,TỔNG CỘNG,899.565.138.864,1.723.267.262.211,899565138864.0,1723267262211.0
