row_label_raw,row_label_full,[3] Nợ ngắn hạn tăng do:,[3] Nợ ngắn hạn tăng do:_1,numeric__[3] Nợ ngắn hạn tăng do:_1
,,,VND,
▶ Giảm Phải trả hoạt động bảo hiểm,▶ Giảm Phải trả hoạt động bảo hiểm,▶ Giảm Phải trả hoạt động bảo hiểm,(7.082.393.326),-7082393326.0
▶ Tăng Thuế và các khoản phải nộp Nhà nước,▶ Tăng Thuế và các khoản phải nộp Nhà nước,▶ Tăng Thuế và các khoản phải nộp Nhà nước,16.954.842.542,16954842542.0
▶ Giảm Chi phí phải trả ngắn hạn,▶ Giảm Chi phí phải trả ngắn hạn,▶ Giảm Chi phí phải trả ngắn hạn,(70.560.000),-70560000.0
▶ Giảm Phải trả ngắn hạn khác,▶ Giảm Phải trả ngắn hạn khác,▶ Giảm Phải trả ngắn hạn khác,(2.546.717.442),-2546717442.0
,,,7.255.171.774,7255171774.0
