row_label_raw,row_label_full,[5] Vốn chủ sở hữu tăng do:,VND,numeric__VND
"Tăng lợi nhuận sau thuế đã thực hiện chưa phân phối, do các điều chỉnh trên Báo cáo kết quả hoạt động kinh doanh hợp nhất","Tăng lợi nhuận sau thuế đã thực hiện chưa phân phối, do các điều chỉnh trên Báo cáo kết quả hoạt động kinh doanh hợp nhất","Tăng lợi nhuận sau thuế đã thực hiện chưa phân phối, do các điều chỉnh trên Báo cáo kết quả hoạt động kinh doanh hợp nhất",4.590.768.371,4590768371.0
,,,4.590.768.371,4590768371.0
