row_label_raw,row_label_full,col_0,Đơn vị,Số cuối năm,Số đầu năm,numeric__Đơn vị,numeric__Số cuối năm,numeric__Số đầu năm
Ngoại tệ các loại,Ngoại tệ các loại,Ngoại tệ các loại,Ngoại tệ các loại,Ngoại tệ các loại,Ngoại tệ các loại,,,
- Đô La Mỹ,Ngoại tệ các loại > - Đô La Mỹ,- Đô La Mỹ,USD,107.256,115.741,,107256.0,115741.0
- Euro,Ngoại tệ các loại > - Euro,- Euro,EUR,32.527,32.538,,32527.0,32538.0
